"subject","item","cue","cued_recall_acc","free_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","stim1","cued_recall_acc_pred","free_recall_acc_pred"
128,"Gesicht - Verwaltung","TBF",1,1,4,"TBF","TBF","TBF",NA,-2.5,"TBF3","word004",0.307218091,0.17972582
128,"Gegner - Musik","TBF",1,1,5,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word005",0.305870732,0.178411294
128,"Soldat - Bericht","TBR",1,1,6,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word006",0.524107019,0.429542667
128,"Partei - Herz","TBR",0,1,7,"TBR","TBF","TBF","TBF",0.5,"TBR1","word007",0.52276741,0.427813499
128,"Staat - Regierung","TBR",0,0.5,8,"TBR","TBR","TBF","TBF",1.5,"TBR2","word008",0.521502991,0.426182962
128,"Arzt - Klasse","TBR",0,0,9,"TBR","TBR","TBR","TBF",2.5,"TBR3","word009",0.520305182,0.424639742
128,"Stimme - Tätigkeit","TBF",0,0,10,"TBR","TBR","TBR","TBR",2.5,"TBR3","word010",0.300288368,0.173002653
128,"Haus - System","TBR",0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word011",0.518083275,0.421780793
128,"Truppe - Uhr","TBF",0,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1","word012",0.298442073,0.171227272
128,"Zeichen - Sache","TBF",0,0,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word013",0.297582,0.17040253
128,"Beziehung - Wunsch","TBR",0,0,14,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word014",0.515112854,0.41796629
128,"Kosten - Jahr","TBR",0,0,15,"TBR","TBF","TBF","TBR",0.5,"TBR1","word015",0.426101243,0.308290465
128,"Zukunft - Hilfe","TBF",0,0,16,"TBR","TBR","TBF","TBF",1.5,"TBR2","word016",0.111503506,0.031976501
128,"Zeit - Ventil","TBR",0,0,17,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word017",0.503078685,0.402603586
128,"Rahmen - Abend","TBF",1,1,18,"TBR","TBF","TBR","TBR",0.5,"TBR1","word018",0.160292855,0.059682651
128,"Recht - Frage","TBR",1,1,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word019",0.50151097,0.400613303
128,"Kirche - Zimmer","TBR",1,1,20,"TBR","TBF","TBR","TBF",0.5,"TBR1","word020",0.414688632,0.294967702
128,"Tochter - Dienst","TBF",0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2","word021",0.103553162,0.028143514
128,"Wasser - Brief","TBR",1,1,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word022",0.499349182,0.397873098
128,"Höhe - Kapital","TBF",1,0,23,"TBR","TBF","TBR","TBR",0.5,"TBR1","word023",0.158154737,0.058325393
128,"Spiegel - Fenster","TBR",0,0,24,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word024",0.498033418,0.39620773
129,"Zukunft - Hilfe","TBF",0,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
129,"Arzt - Klasse","TBF",0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.308678804,0.181154907
129,"Gegner - Musik","TBR",0,0,4,"TBF","TBF","TBR",NA,-1.5,"TBF2","word004",0.527060801,0.433361416
129,"Recht - Frage","TBF",0,0,5,"TBR","TBF","TBF","TBR",0.5,"TBR1","word005",0.305870732,0.178411294
129,"Beziehung - Wunsch","TBF",0,0,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word006",0.304615812,0.177190125
129,"Liebe - Sprache","TBF",0,0,7,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word007",0.30343925,0.176047993
129,"Spiegel - Fenster","TBR",0,0,8,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word008",0.521502991,0.426182962
129,"Kirche - Zimmer","TBR",0,0,9,"TBR","TBF","TBF","TBF",0.5,"TBR1","word009",0.520305182,0.424639742
129,"Partei - Herz","TBF",0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2","word010",0.300288368,0.173002653
129,"Staat - Regierung","TBR",1,0,11,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word011",0.518083275,0.421780793
129,"Kosten - Jahr","TBR",0,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1","word012",0.51704886,0.420451447
129,"Rahmen - Abend","TBR",0,0,13,"TBR","TBR","TBF","TBR",1.5,"TBR2","word013",0.458624855,0.347240588
129,"Zeit - Ventil","TBF",0,0,14,"TBR","TBR","TBR","TBF",2.5,"TBR3","word014",0.134667994,0.044260967
129,"Stimme - Tätigkeit","TBF",0,0,15,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word015",0.28088429,0.1546847
129,"Truppe - Uhr","TBF",0,0,16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word016",0.280148901,0.154005503
129,"Soldat - Bericht","TBR",0,0,17,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word017",0.503071766,0.402594797
129,"Wasser - Brief","TBR",0,0,18,"TBR","TBF","TBF","TBF",0.5,"TBR1","word018",0.41613382,0.296644411
129,"Seele - Presse","TBF",1,1,19,"TBR","TBR","TBF","TBF",1.5,"TBR2","word019",0.104153935,0.028426095
129,"Himmel - Kraft","TBR",0,0,20,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word020",0.500762862,0.399664466
129,"Tochter - Dienst","TBR",0,0,21,"TBR","TBF","TBR","TBR",0.5,"TBR1","word021",0.413995684,0.294164823
129,"Haus - System","TBR",0,0,22,"TBR","TBR","TBF","TBR",1.5,"TBR2","word022",0.359620716,0.233469136
129,"Zeichen - Sache","TBF",0,0,23,"TBR","TBR","TBR","TBF",2.5,"TBR3","word023",0.051017708,0.008244017
129,"Höhe - Kapital","TBF",0,0,24,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word024",0.274562721,0.148882728
130,"Zukunft - Hilfe","TBR",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
130,"Soldat - Bericht","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
130,"Recht - Frage","TBF",0,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.307218091,0.17972582
130,"Staat - Regierung","TBF",1,0,5,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word005",0.305870732,0.178411294
130,"Stimme - Tätigkeit","TBF",0,0,6,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word006",0.304615812,0.177190125
130,"Truppe - Uhr","TBR",0,0.5,7,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word007",0.52276741,0.427813499
130,"Kosten - Jahr","TBF",0,0,8,"TBR","TBF","TBF","TBF",0.5,"TBR1","word008",0.302330799,0.174974453
130,"Rahmen - Abend","TBF",0,0,9,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word009",0.301282596,0.173961476
130,"Gegner - Musik","TBR",0,0,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word010",0.519167147,0.42317482
130,"Partei - Herz","TBR",0,0,11,"TBR","TBF","TBF","TBR",0.5,"TBR1","word011",0.518083275,0.421780793
130,"Arzt - Klasse","TBR",0,0,12,"TBR","TBR","TBF","TBF",1.5,"TBR2","word012",0.51704886,0.420451447
130,"Himmel - Kraft","TBR",0,0.5,13,"TBR","TBR","TBR","TBF",2.5,"TBR3","word013",0.457867593,0.346317924
130,"Höhe - Kapital","TBF",0,0,14,"TBR","TBR","TBR","TBR",2.5,"TBR3","word014",0.134169451,0.043979612
130,"Zeit - Ventil","TBF",0,0,15,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word015",0.280882797,0.15468332
130,"Gesicht - Verwaltung","TBR",1,1,16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word016",0.503910029,0.403660065
130,"Zeichen - Sache","TBR",1,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.41691641,0.297553637
130,"Tochter - Dienst","TBF",0,0,18,"TBR","TBR","TBF","TBF",1.5,"TBR2","word018",0.104490508,0.028584915
130,"Spiegel - Fenster","TBF",0,0,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word019",0.278138171,0.152154116
130,"Liebe - Sprache","TBR",1,1,20,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word020",0.500766698,0.399669329
130,"Haus - System","TBR",0,0,21,"TBR","TBF","TBF","TBR",0.5,"TBR1","word021",0.413986356,0.29415402
130,"Wasser - Brief","TBF",0,0,22,"TBR","TBR","TBF","TBF",1.5,"TBR2","word022",0.103248937,0.028000862
130,"Kirche - Zimmer","TBR",0,0,23,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word023",0.498677898,0.397023219
130,"Beziehung - Wunsch","TBF",0,0,24,"TBR","TBF","TBR","TBR",0.5,"TBR1","word024",0.157768896,0.058081804
131,"Wasser - Brief","TBF",0,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
131,"Höhe - Kapital","TBF",0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.308678804,0.181154907
131,"Gesicht - Verwaltung","TBR",0,0,4,"TBF","TBF","TBR",NA,-1.5,"TBF2","word004",0.527060801,0.433361416
131,"Zeichen - Sache","TBF",1,0,5,"TBR","TBF","TBF","TBR",0.5,"TBR1","word005",0.305870732,0.178411294
131,"Rahmen - Abend","TBF",1,0,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word006",0.304615812,0.177190125
131,"Truppe - Uhr","TBR",1,1,7,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word007",0.52276741,0.427813499
131,"Recht - Frage","TBF",0,0,8,"TBR","TBF","TBF","TBR",0.5,"TBR1","word008",0.302330799,0.174974453
131,"Staat - Regierung","TBF",1,1,9,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word009",0.301282596,0.173961476
131,"Partei - Herz","TBF",0,0,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word010",0.300288368,0.173002653
131,"Arzt - Klasse","TBR",0,0.5,11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word011",0.518083275,0.421780793
131,"Haus - System","TBR",1,1,12,"TBR","TBF","TBF","TBF",0.5,"TBR1","word012",0.51704886,0.420451447
131,"Tochter - Dienst","TBR",1,1,13,"TBR","TBR","TBF","TBF",1.5,"TBR2","word013",0.51605988,0.419181478
131,"Stimme - Tätigkeit","TBR",0,0,14,"TBR","TBR","TBR","TBF",2.5,"TBR3","word014",0.444944541,0.330685608
131,"Spiegel - Fenster","TBF",0,0,15,"TBR","TBR","TBR","TBR",2.5,"TBR3","word015",0.12552482,0.039218035
131,"Kosten - Jahr","TBR",0,0,16,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word016",0.503917371,0.403669399
131,"Himmel - Kraft","TBF",1,0,17,"TBR","TBF","TBR","TBR",0.5,"TBR1","word017",0.160780622,0.059994038
131,"Kirche - Zimmer","TBR",1,0,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word018",0.502285424,0.401596183
131,"Beziehung - Wunsch","TBF",0,0,19,"TBR","TBF","TBR","TBF",0.5,"TBR1","word019",0.159842471,0.059395708
131,"Seele - Presse","TBR",1,1,20,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word020",0.50076844,0.399671538
131,"Soldat - Bericht","TBF",0,0,21,"TBR","TBF","TBR","TBF",0.5,"TBR1","word021",0.158970731,0.058841897
131,"Gegner - Musik","TBR",1,0.5,22,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word022",0.499354941,0.397880392
131,"Zeit - Ventil","TBR",1,1,23,"TBR","TBF","TBR","TBF",0.5,"TBR1","word023",0.412672923,0.292634163
131,"Liebe - Sprache","TBF",0,0,24,"TBR","TBR","TBF","TBR",1.5,"TBR2","word024",0.102692815,0.027740869
132,"Höhe - Kapital","TBR",1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
132,"Kosten - Jahr","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
132,"Tochter - Dienst","TBF",1,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.307218091,0.17972582
132,"Soldat - Bericht","TBF",1,0,5,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word005",0.305870732,0.178411294
132,"Zukunft - Hilfe","TBF",0,0,6,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word006",0.304615812,0.177190125
132,"Beziehung - Wunsch","TBR",1,0,7,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word007",0.52276741,0.427813499
132,"Kirche - Zimmer","TBF",0,0,8,"TBR","TBF","TBF","TBF",0.5,"TBR1","word008",0.302330799,0.174974453
132,"Gesicht - Verwaltung","TBF",1,0,9,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word009",0.301282596,0.173961476
132,"Zeichen - Sache","TBF",1,0,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word010",0.300288368,0.173002653
132,"Truppe - Uhr","TBR",1,0,11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word011",0.518083275,0.421780793
132,"Zeit - Ventil","TBR",1,0,12,"TBR","TBF","TBF","TBF",0.5,"TBR1","word012",0.51704886,0.420451447
132,"Spiegel - Fenster","TBR",1,0,13,"TBR","TBR","TBF","TBF",1.5,"TBR2","word013",0.51605988,0.419181478
132,"Recht - Frage","TBR",0,1,14,"TBR","TBR","TBR","TBF",2.5,"TBR3","word014",0.444089986,0.32965958
132,"Seele - Presse","TBR",1,1,15,"TBR","TBR","TBR","TBR",2.5,"TBR3","word015",0.384759983,0.260948627
132,"Liebe - Sprache","TBR",1,0,16,"TBR","TBR","TBR","TBR",2.5,"TBR3","word016",0.311104292,0.183536967
132,"Wasser - Brief","TBF",1,0,17,"TBR","TBR","TBR","TBR",2.5,"TBR3","word017",0.052191704,0.008576943
132,"Himmel - Kraft","TBF",0,0,18,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word018",0.275497454,0.1497354
132,"Haus - System","TBR",0,0.5,19,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word019",0.501509556,0.40061151
132,"Partei - Herz","TBR",1,0,20,"TBR","TBF","TBF","TBR",0.5,"TBR1","word020",0.414680771,0.294958589
132,"Stimme - Tätigkeit","TBF",1,1,21,"TBR","TBR","TBF","TBF",1.5,"TBR2","word021",0.103545414,0.028139877
132,"Gegner - Musik","TBF",1,1,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word022",0.276334346,0.150500367
132,"Rahmen - Abend","TBR",0,0,23,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word023",0.498684419,0.397031472
132,"Staat - Regierung","TBF",0,0,24,"TBR","TBF","TBF","TBR",0.5,"TBR1","word024",0.157762375,0.058077691
133,"Zeit - Ventil","TBF",0,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
133,"Stimme - Tätigkeit","TBR",1,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.528713345,0.43550145
133,"Haus - System","TBR",1,1,4,"TBR","TBF","TBR",NA,0.5,"TBR1","word004",0.527060801,0.433361416
133,"Spiegel - Fenster","TBR",0,0,5,"TBR","TBR","TBF","TBR",1.5,"TBR2","word005",0.525533012,0.431385211
133,"Rahmen - Abend","TBF",0,0,6,"TBR","TBR","TBR","TBF",2.5,"TBR3","word006",0.304615812,0.177190125
133,"Staat - Regierung","TBF",0,0,7,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word007",0.30343925,0.176047993
133,"Liebe - Sprache","TBF",0,0,8,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word008",0.302330799,0.174974453
133,"Partei - Herz","TBF",0,0,9,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word009",0.301282596,0.173961476
133,"Wasser - Brief","TBF",0,0,10,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word010",0.300288368,0.173002653
133,"Gesicht - Verwaltung","TBF",0,0,11,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word011",0.299342967,0.172092724
133,"Soldat - Bericht","TBR",1,1,12,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word012",0.51704886,0.420451447
133,"Tochter - Dienst","TBR",1,1,13,"TBR","TBF","TBF","TBF",0.5,"TBR1","word013",0.51605988,0.419181478
133,"Zukunft - Hilfe","TBF",1,0,14,"TBR","TBR","TBF","TBF",1.5,"TBR2","word014",0.195217333,0.083577196
133,"Truppe - Uhr","TBF",0,0,15,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word015",0.280884165,0.154684584
133,"Gegner - Musik","TBR",0,0,16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word016",0.503906677,0.403655804
133,"Beziehung - Wunsch","TBF",0,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.160748978,0.059973817
133,"Himmel - Kraft","TBR",0,0.5,18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word018",0.502281429,0.401591111
133,"Zeichen - Sache","TBR",0,0,19,"TBR","TBF","TBR","TBF",0.5,"TBR1","word019",0.415408286,0.295802265
133,"Recht - Frage","TBF",0,0,20,"TBR","TBR","TBF","TBR",1.5,"TBR2","word020",0.103861032,0.028288179
133,"Kosten - Jahr","TBR",0,0.5,21,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word021",0.500044672,0.398754134
133,"Kirche - Zimmer","TBR",0,0,22,"TBR","TBF","TBR","TBR",0.5,"TBR1","word022",0.4133239,0.293387134
133,"Arzt - Klasse","TBF",0,0,23,"TBR","TBR","TBF","TBR",1.5,"TBR2","word023",0.10297417,0.02787228
133,"Höhe - Kapital","TBR",0,0,24,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word024",0.498029204,0.3962024
134,"Zeit - Ventil","TBR",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
134,"Kosten - Jahr","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
134,"Recht - Frage","TBF",0,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.307218091,0.17972582
134,"Kirche - Zimmer","TBF",0,0,5,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word005",0.305870732,0.178411294
134,"Tochter - Dienst","TBR",0,1,6,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word006",0.524107019,0.429542667
134,"Rahmen - Abend","TBF",0,0,7,"TBR","TBF","TBF","TBR",0.5,"TBR1","word007",0.30343925,0.176047993
134,"Haus - System","TBF",0,0,8,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word008",0.302330799,0.174974453
134,"Arzt - Klasse","TBF",0,0,9,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word009",0.301282596,0.173961476
134,"Gegner - Musik","TBR",0,0,10,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word010",0.519167147,0.42317482
134,"Wasser - Brief","TBR",0,0,11,"TBR","TBF","TBF","TBF",0.5,"TBR1","word011",0.518083275,0.421780793
134,"Partei - Herz","TBF",0,0,12,"TBR","TBR","TBF","TBF",1.5,"TBR2","word012",0.298442073,0.171227272
134,"Beziehung - Wunsch","TBR",0,0,13,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word013",0.51605988,0.419181478
134,"Höhe - Kapital","TBR",0,0,14,"TBR","TBF","TBR","TBR",0.5,"TBR1","word014",0.444246758,0.329847737
134,"Spiegel - Fenster","TBR",0,0.5,15,"TBR","TBR","TBF","TBR",1.5,"TBR2","word015",0.384858737,0.261058602
134,"Zeichen - Sache","TBF",0,0,16,"TBR","TBR","TBR","TBF",2.5,"TBR3","word016",0.064179379,0.012286854
134,"Seele - Presse","TBF",1,1,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word017",0.279444323,0.15335581
134,"Himmel - Kraft","TBF",0,0,18,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word018",0.278787255,0.152750849
134,"Liebe - Sprache","TBR",1,1,19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word019",0.501503274,0.40060354
134,"Truppe - Uhr","TBR",0,0,20,"TBR","TBF","TBF","TBF",0.5,"TBR1","word020",0.414671623,0.294947986
134,"Staat - Regierung","TBF",0,0,21,"TBR","TBR","TBF","TBF",1.5,"TBR2","word021",0.103534376,0.028134697
134,"Gesicht - Verwaltung","TBR",0,0,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word022",0.499348937,0.397872788
134,"Stimme - Tätigkeit","TBR",0,0,23,"TBR","TBF","TBR","TBR",0.5,"TBR1","word023",0.412670868,0.292631787
134,"Zukunft - Hilfe","TBF",0,0,24,"TBR","TBR","TBF","TBR",1.5,"TBR2","word024",0.102690746,0.027739903
135,"Wasser - Brief","TBF",1,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
135,"Himmel - Kraft","TBR",1,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.528713345,0.43550145
135,"Haus - System","TBF",0,0,4,"TBR","TBF","TBF",NA,0.5,"TBR1","word004",0.307218091,0.17972582
135,"Gegner - Musik","TBR",0,0,5,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word005",0.525533012,0.431385211
135,"Zeichen - Sache","TBR",1,1,6,"TBR","TBF","TBR","TBF",0.5,"TBR1","word006",0.524107019,0.429542667
135,"Liebe - Sprache","TBR",0,0,7,"TBR","TBR","TBF","TBR",1.5,"TBR2","word007",0.52276741,0.427813499
135,"Spiegel - Fenster","TBF",0,0,8,"TBR","TBR","TBR","TBF",2.5,"TBR3","word008",0.302330799,0.174974453
135,"Partei - Herz","TBR",1,1,9,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word009",0.520305182,0.424639742
135,"Zeit - Ventil","TBF",0,0,10,"TBR","TBF","TBR","TBR",0.5,"TBR1","word010",0.300288368,0.173002653
135,"Kosten - Jahr","TBF",0,0,11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word011",0.299342967,0.172092724
135,"Zukunft - Hilfe","TBR",1,1,12,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word012",0.51704886,0.420451447
135,"Tochter - Dienst","TBF",0,0,13,"TBR","TBF","TBF","TBR",0.5,"TBR1","word013",0.208859935,0.0937581
135,"Beziehung - Wunsch","TBF",1,0,14,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word014",0.281623327,0.155368388
135,"Truppe - Uhr","TBF",1,1,15,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word015",0.28085131,0.154654216
135,"Kirche - Zimmer","TBR",0,0,16,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word016",0.503892371,0.403637618
135,"Stimme - Tätigkeit","TBF",0,0,17,"TBR","TBF","TBF","TBF",0.5,"TBR1","word017",0.160724577,0.059958226
135,"Soldat - Bericht","TBR",1,1,18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word018",0.502278034,0.401586801
135,"Recht - Frage","TBF",0,0,19,"TBR","TBF","TBR","TBF",0.5,"TBR1","word019",0.159827706,0.059386311
135,"Höhe - Kapital","TBR",0,0,20,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word020",0.500765637,0.399667984
135,"Arzt - Klasse","TBR",1,0,21,"TBR","TBF","TBR","TBF",0.5,"TBR1","word021",0.41399156,0.294160046
135,"Gesicht - Verwaltung","TBF",0,0,22,"TBR","TBR","TBF","TBR",1.5,"TBR2","word022",0.103254372,0.028003408
135,"Rahmen - Abend","TBR",1,0,23,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word023",0.498677713,0.397022985
135,"Staat - Regierung","TBR",0,0,24,"TBR","TBF","TBR","TBR",0.5,"TBR1","word024",0.412041241,0.291904104
136,"Beziehung - Wunsch","TBR",1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
136,"Wasser - Brief","TBF",0,0.5,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.308678804,0.181154907
136,"Gegner - Musik","TBF",0,0,4,"TBF","TBR","TBF",NA,-0.5,"TBF1","word004",0.307218091,0.17972582
136,"Gesicht - Verwaltung","TBF",1,1,5,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word005",0.305870732,0.178411294
136,"Liebe - Sprache","TBR",1,1,6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word006",0.524107019,0.429542667
136,"Tochter - Dienst","TBF",0,0,7,"TBR","TBF","TBF","TBF",0.5,"TBR1","word007",0.30343925,0.176047993
136,"Soldat - Bericht","TBF",0,0,8,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word008",0.302330799,0.174974453
136,"Arzt - Klasse","TBF",0,0.5,9,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word009",0.301282596,0.173961476
136,"Stimme - Tätigkeit","TBR",0,0,10,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word010",0.519167147,0.42317482
136,"Höhe - Kapital","TBR",0,0,11,"TBR","TBF","TBF","TBF",0.5,"TBR1","word011",0.518083275,0.421780793
136,"Seele - Presse","TBF",0,0,12,"TBR","TBR","TBF","TBF",1.5,"TBR2","word012",0.298442073,0.171227272
136,"Partei - Herz","TBR",0,0,13,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word013",0.51605988,0.419181478
136,"Rahmen - Abend","TBR",1,0,14,"TBR","TBF","TBR","TBR",0.5,"TBR1","word014",0.515112854,0.41796629
136,"Truppe - Uhr","TBR",0,0,15,"TBR","TBR","TBF","TBR",1.5,"TBR2","word015",0.428348268,0.310935386
136,"Haus - System","TBR",0,0,16,"TBR","TBR","TBR","TBF",2.5,"TBR3","word016",0.372532476,0.247453024
136,"Staat - Regierung","TBR",0,0,17,"TBR","TBR","TBR","TBR",2.5,"TBR3","word017",0.291862625,0.164955514
136,"Recht - Frage","TBR",0,0,18,"TBR","TBR","TBR","TBR",2.5,"TBR3","word018",0.291168618,0.164299006
136,"Zeit - Ventil","TBF",0,0.5,19,"TBR","TBR","TBR","TBR",2.5,"TBR3","word019",0.051769345,0.00845653
136,"Zeichen - Sache","TBF",0,0,20,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word020",0.270710198,0.145387731
136,"Himmel - Kraft","TBR",1,1,21,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word021",0.500045003,0.398754552
136,"Kosten - Jahr","TBR",0,0,22,"TBR","TBF","TBF","TBR",0.5,"TBR1","word022",0.413310013,0.293371065
136,"Spiegel - Fenster","TBF",0,0,23,"TBR","TBR","TBF","TBF",1.5,"TBR2","word023",0.102956027,0.027863798
136,"Kirche - Zimmer","TBF",0,0,24,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word024",0.275231131,0.149492272
137,"Liebe - Sprache","TBR",1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
137,"Recht - Frage","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
137,"Spiegel - Fenster","TBF",0,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.307218091,0.17972582
137,"Zukunft - Hilfe","TBF",0,0,5,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word005",0.305870732,0.178411294
137,"Arzt - Klasse","TBF",0,0,6,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word006",0.304615812,0.177190125
137,"Kirche - Zimmer","TBF",0,0,7,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word007",0.30343925,0.176047993
137,"Höhe - Kapital","TBF",0,0,8,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word008",0.302330799,0.174974453
