"subject","group","cue","condition","list","stim1","stim2","free_recall_pair","free_recall_single","free_recall_acc","cued_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","cued_recall_acc_pred","free_recall_acc_pred"
2,"B","TBR","Control","D2","verbindung","Seite",NA,NA,0,1,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.49340255,0.35817901
2,"B","TBR","Control","D2","kacheln","Scheibe",1,NA,1,1,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.437417747,0.259939846
3,"C","TBR","Reh","A1","regel","Bild",NA,NA,0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.392201481,0.221727698
3,"C","TBR","Reh","A1","farbe","Roller",NA,NA,0,0,4,"TBR","TBF","TBR",NA,0.5,"TBR1",0.403220654,0.231313412
3,"C","TBR","Reh","A1","ofen","Gardinen",NA,NA,0,0,7,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.391657578,0.219807472
3,"C","TBR","Reh","A1","mensch","Rechte",1,NA,1,1,11,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.424508117,0.25010596
3,"C","TBR","Reh","A1","abschluss","Rathaus",NA,NA,0,0,14,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.419687141,0.243324053
3,"C","TBR","Reh","A1","rede","Vorstellung",NA,NA,0,0,18,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.4352433,0.259160973
3,"C","TBR","Reh","A1","wirkung","Vertreter",NA,NA,0,0,20,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.432604977,0.255076713
3,"C","TBR","Reh","A1","erde","Ordnung",NA,NA,0,0,21,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.390780334,0.198157274
3,"C","TBR","Reh","A1","wirtschaft","Vertrag",NA,NA,0,0,22,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.341852163,0.166490418
3,"C","TBR","Reh","A1","boden","Gebiet",NA,NA,0,0,23,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.13875498,0.14146542
3,"C","TBR","Reh","A1","luft","Unterstützung",1,NA,1,0,24,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.133772629,0.141224477
3,"C","TBR","Reh","A2","schutz","Bildung",NA,NA,0,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.35324306,0.194472199
3,"C","TBR","Reh","A2","lösung","Körper",NA,NA,0,0,5,"TBR","TBF","TBF","TBF",0.5,"TBR1",NA,NA
3,"C","TBR","Reh","A2","volk","Straße",1,NA,1,1,6,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.381493741,0.212184244
3,"C","TBR","Reh","A2","beispiel","Blut",NA,NA,0,0,10,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.387565584,0.215643596
3,"C","TBR","Reh","A2","tier","Flasche",NA,NA,0,0,12,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.415877021,0.240219797
3,"C","TBR","Reh","A2","teil","Besen",NA,NA,0,0,13,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.460300985,0.298962626
3,"C","TBR","Reh","A2","untersuchung","Brücke",NA,1,0.5,0,14,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.409939574,0.218116101
3,"C","TBR","Reh","A2","stachel","Armee",NA,1,0.5,0,17,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.460521812,0.295631197
3,"C","TBR","Reh","A2","verlobung","Augenblick",NA,NA,0,0,18,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.399727604,0.206851913
3,"C","TBR","Reh","A2","mittel","Zusammenhang",NA,NA,0,0,21,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.479870486,0.326805043
3,"C","TBR","Reh","A2","stimme","Tätigkeit",NA,NA,0,0,22,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.3847668,0.196508887
3,"C","TBR","Reh","A2","gruppe","Stück",NA,NA,0,0,23,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.272032557,0.153196074
3,"C","TBR","Att","B1","ansicht","Fisch",NA,NA,0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.364124391,0.201089006
3,"C","TBR","Att","B1","mönch","Minute",NA,NA,0,1,4,"TBR","TBF","TBR",NA,0.5,"TBR1",NA,NA
3,"C","TBR","Att","B1","produktion","Platz",NA,NA,0,0,6,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.412833532,0.239987751
3,"C","TBR","Att","B1","denken","Park",NA,NA,0,0,9,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.436192993,0.265938427
3,"C","TBR","Att","B1","schauspieler","Frau",1,NA,1,1,10,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.377953614,0.207818098
3,"C","TBR","Att","B1","interesse","Schere",NA,NA,0,0,14,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.419687141,0.243324053
3,"C","TBR","Att","B1","gitter","Schlauch",NA,NA,0,0,16,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.453982473,0.286067667
3,"C","TBR","Att","B1","kommission","Seil",NA,NA,0,0,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.428048935,0.250717118
3,"C","TBR","Att","B1","mitglied","Halle",NA,NA,0,0,19,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.370394031,0.188085965
3,"C","TBR","Att","B1","form","Nagel",NA,NA,0,0,20,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.302307701,0.15814745
3,"C","TBR","Att","B1","handel","Gewalt",NA,NA,0,1,23,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.443666724,0.267327843
3,"C","TBR","Att","B2","revolution","Pfanne",NA,NA,0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.364124391,0.201089006
3,"C","TBR","Att","B2","gegner","Musik",NA,NA,0,1,4,"TBR","TBF","TBR",NA,0.5,"TBR1",0.384451663,0.215036619
3,"C","TBR","Att","B2","wahrheit","Leute",NA,NA,0,0,5,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.377315264,0.209424539
3,"C","TBR","Att","B2","klausur","Bauch",NA,NA,0,0,8,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.409009639,0.235078853
3,"C","TBR","Att","B2","schluß","Boot",NA,NA,0,0,9,"TBR","TBF","TBF","TBR",0.5,"TBR1",NA,NA
3,"C","TBR","Att","B2","rahmen","Abend",NA,NA,0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.340551102,0.174886366
3,"C","TBR","Att","B2","absicht","Welle",NA,1,0.5,0,14,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.406541581,0.23035767
3,"C","TBR","Att","B2","bett","Behälter",NA,NA,0,0,16,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.410408007,0.233271059
3,"C","TBR","Att","B2","verfassung","Locher",NA,NA,0,0,17,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.398685907,0.204350365
3,"C","TBR","Att","B2","eltern","Salz",NA,NA,0,0,21,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.470879778,0.309991866
3,"C","TBR","Att","B2","beginn","Gans",NA,NA,0,0,23,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.527362137,0.44586295
3,"C","TBR","Reh+Att","C1","geschichte","Ergebnis",NA,NA,0,0,2,"TBR",NA,NA,NA,0.5,"TBR1",0.37069693,0.20562025
3,"C","TBR","Reh+Att","C1","monat","Mitarbeiter",NA,NA,0,0,5,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.407955686,0.235483246
3,"C","TBR","Reh+Att","C1","inhalt","Zweck",NA,NA,0,0,7,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.374717674,0.207102672
3,"C","TBR","Reh+Att","C1","bauer","Versuch",NA,NA,0,0,9,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.394759833,0.221715019
3,"C","TBR","Reh+Att","C1","jugend","General",1,NA,1,1,10,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.408224657,0.232374987
3,"C","TBR","Reh+Att","C1","bereich","Berg",NA,NA,0,0,15,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.483468584,0.341474815
3,"C","TBR","Reh+Att","C1","schädel","Million",NA,NA,0,0,17,"TBF","TBR","TBF","TBF",-0.5,"TBF1",NA,NA
3,"C","TBR","Reh+Att","C1","zeit","Ventil",NA,NA,0,0,18,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.379664682,0.19293334
3,"C","TBR","Reh+Att","C1","kultur","Bedeutung",NA,NA,0,0,19,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.254859148,0.151228074
3,"C","TBR","Reh+Att","C1","mädchen","Ding",1,NA,1,1,23,"TBF","TBF","TBF","TBR",-2.5,"TBF3",NA,NA
3,"C","TBR","Reh+Att","C1","theater","Zeitung",NA,NA,0,0,24,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.468595315,0.269379173
3,"C","TBR","Reh+Att","C2","chef","Acker",NA,NA,0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.380255776,0.212151814
3,"C","TBR","Reh+Att","C2","werk","Aufgabe",NA,NA,0,0,5,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.415051015,0.242954811
3,"C","TBR","Reh+Att","C2","raum","Berliner",NA,NA,0,0,6,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.399440738,0.226888738
3,"C","TBR","Reh+Att","C2","industrie","Artikel",NA,NA,0,0,7,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.410836965,0.237392566
3,"C","TBR","Reh+Att","C2","idee","Morgen",NA,NA,0,0,8,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.378880577,0.209756511
3,"C","TBR","Reh+Att","C2","haus","System",NA,NA,0,0,9,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.386186987,0.213046587
3,"C","TBR","Reh+Att","C2","funktion","Dorf",1,NA,1,1,13,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.421187023,0.245385841
3,"C","TBR","Reh+Att","C2","arme","Glück",NA,NA,0,0,16,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.404115453,0.227529922
3,"C","TBR","Reh+Att","C2","vorschlag","Poster",NA,NA,0,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.402708114,0.209462442
3,"C","TBR","Reh+Att","C2","prinzip","Zaun",NA,NA,0,0,18,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.314637426,0.160819791
3,"C","TBR","Reh+Att","C2","mitte","Stift",NA,NA,0,0,23,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.45138699,0.277758306
3,"C","TBR","Reh+Att","C2","zahl","Verhalten",NA,NA,0,0,24,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.410963574,0.215343712
3,"C","TBR","Control","D1","verhandlung","Westen",NA,NA,0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.364124391,0.201089006
3,"C","TBR","Control","D1","folge","Kabel",1,NA,1,1,4,"TBR","TBF","TBF",NA,0.5,"TBR1",0.35324306,0.194472199
3,"C","TBR","Control","D1","nähe","Computer",1,NA,1,1,7,"TBF","TBF","TBR","TBR",-1.5,"TBF2",NA,NA
3,"C","TBR","Control","D1","schicksal","Weise",NA,NA,0,0,8,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.415853325,0.24212425
3,"C","TBR","Control","D1","wein","Unterführung",NA,NA,0,0,9,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.400909803,0.227039649
3,"C","TBR","Control","D1","einheit","Erklärung",1,NA,1,1,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.417469254,0.242342822
3,"C","TBR","Control","D1","gedanke","Linie",1,NA,1,1,12,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.328324968,0.172658037
3,"C","TBR","Control","D1","preis","Schwierigkeit",NA,NA,0,0,13,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.28742179,0.15628492
3,"C","TBR","Control","D1","sohn","Angeklagte",1,NA,1,1,14,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.122716287,0.141184343
3,"C","TBR","Control","D1","literatur","Wirklichkeit",NA,NA,0,0,20,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.481677499,0.331420644
3,"C","TBR","Control","D1","gestalt","Karte",NA,NA,0,0,22,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.529776317,0.455997546
3,"C","TBR","Control","D1","bürger","Philosophie",NA,NA,0,1,23,"TBR","TBF","TBR","TBF",0.5,"TBR1",NA,NA
3,"C","TBR","Control","D2","düne","Arena",NA,NA,0,0,2,"TBR",NA,NA,NA,0.5,"TBR1",NA,NA
3,"C","TBR","Control","D2","waffe","Kamin",NA,NA,0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2",0.364124391,0.201089006
3,"C","TBR","Control","D2","jahrhundert","Stern",NA,NA,0,0,4,"TBR","TBR","TBR",NA,2.5,"TBR3",0.384451663,0.215036619
3,"C","TBR","Control","D2","verhältnis","Titel",NA,NA,0,0,9,"TBF","TBF","TBF","TBF",-2.5,"TBF3",NA,NA
3,"C","TBR","Control","D2","karton","Koffer",NA,NA,0,1,11,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.380808025,0.210396427
3,"C","TBR","Control","D2","menge","Ziegel",NA,NA,0,0,12,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.346630386,0.179244625
3,"C","TBR","Control","D2","gesicht","Verwaltung",NA,NA,0,0,15,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.473692139,0.321190396
3,"C","TBR","Control","D2","führung","Wandern",NA,NA,0,0,20,"TBF","TBF","TBF","TBF",-2.5,"TBF3",NA,NA
3,"C","TBR","Control","D2","punkt","Woche",1,NA,1,1,21,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.417900241,0.224506712
3,"C","TBR","Control","D2","zweifel","Aussicht",1,NA,1,1,22,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.322853311,0.161978157
3,"C","TBR","Control","D2","tag","Wald",1,NA,1,1,23,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.201049395,0.14387667
4,"D","TBR","Reh","A1","tür","Theorie",NA,NA,0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1",NA,NA
4,"D","TBR","Reh","A1","feind","Bewusstsein",NA,NA,0,0,4,"TBF","TBR","TBF",NA,-0.5,"TBF1",0.403220654,0.231313412
4,"D","TBR","Reh","A1","erfahrung","Sand",NA,NA,0,0,6,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.381493741,0.212184244
4,"D","TBR","Reh","A1","wort","Anwendung",NA,1,0.5,0,11,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.417469254,0.242342822
4,"D","TBR","Reh","A1","kreis","Erkenntnis",NA,NA,0,0,12,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.385197902,0.213336785
4,"D","TBR","Reh","A1","tanne","Geige",1,NA,1,1,14,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.441584774,0.269614684
4,"D","TBR","Reh","A1","natur","Blick",NA,NA,0,0,15,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.36570274,0.191184636
4,"D","TBR","Reh","A1","gefühl","Wert",NA,1,0.5,0,16,"TBR","TBR","TBF","TBR",1.5,"TBR2",NA,NA
4,"D","TBR","Reh","A1","organisation","Statue",NA,NA,0,0,18,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.488454665,0.344024483
4,"D","TBR","Reh","A1","kopf","Leitung",NA,NA,0,0,21,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.438642681,0.261899763
4,"D","TBR","Reh","A1","kirche","Zimmer",1,NA,1,1,22,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.378810379,0.193565839
4,"D","TBR","Reh","A1","antrag","Sport",NA,NA,0,0,23,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.320902243,0.161429106
4,"D","TBR","Reh","A2","ozean","Lehne",NA,1,0.5,0,4,"TBF","TBF","TBR",NA,-1.5,"TBF2",0.390416163,0.219835423
4,"D","TBR","Reh","A2","gegenstand","Pferd",NA,NA,0,0,5,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.422649903,0.251715655
4,"D","TBR","Reh","A2","rat","Stein",NA,1,0.5,0,9,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.407320008,0.232990373
4,"D","TBR","Reh","A2","ausdruck","Bruder",NA,NA,0,0,10,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.376541461,0.207653971
4,"D","TBR","Reh","A2","hand","Planet",NA,NA,0,0,11,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.404273062,0.22934383
4,"D","TBR","Reh","A2","kritik","Buch",NA,NA,0,0,16,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.410408007,0.233271059
4,"D","TBR","Reh","A2","stamm","Garten",1,NA,1,1,17,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.372368346,0.194731406
4,"D","TBR","Reh","A2","zustand","Schnee",NA,NA,0,0,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.483630162,0.336541778
4,"D","TBR","Reh","A2","kind","Gericht",1,NA,1,1,20,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.420001879,0.21806267
4,"D","TBR","Reh","A2","kosten","Jahr",NA,NA,0,0,23,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.467832916,0.303174918
4,"D","TBR","Reh","A2","tatsache","Schläger",1,NA,1,1,24,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.454467185,0.251221588
4,"D","TBR","Att","B1","winter","Marke",NA,NA,0,1,2,"TBR",NA,NA,NA,0.5,"TBR1",0.355499658,0.196112088
4,"D","TBR","Att","B1","darstellung","Fluss",NA,NA,0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2",0.369291866,0.204422339
4,"D","TBR","Att","B1","lackierung","Marathon",1,NA,1,1,11,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.447834792,0.280866295
4,"D","TBR","Att","B1","urteil","Finger",1,NA,1,1,13,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.443476033,0.272916025
4,"D","TBR","Att","B1","opfer","Wolke",1,NA,1,1,14,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.400342793,0.22485802
4,"D","TBR","Att","B1","laden","Knopf",NA,NA,0,0,16,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.43820564,0.263929249
4,"D","TBR","Att","B1","freibad","Abfall",1,NA,1,1,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.45874299,0.291968291
4,"D","TBR","Att","B1","person","Schule",1,NA,1,1,19,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.385957615,0.196034749
4,"D","TBR","Att","B1","schüler","Leben",NA,1,0.5,0,20,"TBR","TBR","TBF","TBR",1.5,"TBR2",NA,NA
4,"D","TBR","Att","B1","falle","Heizung",NA,NA,0,0,21,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.143471158,0.14158706
4,"D","TBR","Att","B1","beutel","Lenkrad",NA,NA,0,0,22,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.123115273,0.141043015
4,"D","TBR","Att","B2","schlüssel","Weg",NA,NA,0,0,2,"TBR",NA,NA,NA,0.5,"TBR1",NA,NA
4,"D","TBR","Att","B2","wagen","Decke",NA,NA,0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2",0.412690485,0.241632231
4,"D","TBR","Att","B2","gefahr","Zahn",1,NA,1,1,7,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.391657578,0.219807472
4,"D","TBR","Att","B2","nation","Auffassung",NA,1,0.5,0,8,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.415853325,0.24212425
4,"D","TBR","Att","B2","zukunft","Hilfe",1,NA,1,1,10,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.433924975,0.262202779
4,"D","TBR","Att","B2","soldat","Bericht",NA,NA,0,0,12,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.422788635,0.247635098
4,"D","TBR","Att","B2","richter","Konferenz",NA,NA,0,0,13,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.332807893,0.174023116
4,"D","TBR","Att","B2","gesetz","Fräulein",NA,1,0.5,0,14,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.28513646,0.155788714
4,"D","TBR","Att","B2","schreibtisch","Stelle",NA,NA,0,0,17,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.409219542,0.23182859
4,"D","TBR","Att","B2","freiheit","Reihe",NA,NA,0,0,19,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.433887996,0.257044179
4,"D","TBR","Att","B2","schwester","Entwicklung",NA,NA,0,0,20,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.392507314,0.199456056
4,"D","TBR","Reh+Att","C1","partei","Herz",NA,NA,0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.37069693,0.20562025
4,"D","TBR","Reh+Att","C1","kaiser","Tat",NA,NA,0,0,3,"TBR","TBF",NA,NA,0.5,"TBR1",0.398621714,0.227444944
4,"D","TBR","Reh+Att","C1","stunde","Polizei",NA,NA,0,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2",0.36288573,0.200104412
4,"D","TBR","Reh+Att","C1","wesen","Durchführung",NA,NA,0,0,5,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.415051015,0.242954811
4,"D","TBR","Reh+Att","C1","behandlung","Schrift",NA,NA,0,0,6,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.399440738,0.226888738
4,"D","TBR","Reh+Att","C1","gelegenheit","Ordner",NA,NA,0,0,12,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.43758176,0.265603311
4,"D","TBR","Reh+Att","C1","anzahl","Telefon",NA,NA,0,0,13,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.367522822,0.194369047
4,"D","TBR","Reh+Att","C1","arzt","Klasse",NA,NA,0,0,18,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.45874299,0.291968291
4,"D","TBR","Reh+Att","C1","hälfte","Klettern",NA,NA,0,0,19,"TBR","TBF","TBF","TBF",0.5,"TBR1",NA,NA
4,"D","TBR","Reh+Att","C1","schaden","Bein",NA,NA,0,0,21,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.431387334,0.253241652
4,"D","TBR","Reh+Att","C1","seele","Presse",1,NA,1,1,22,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.447715262,0.241854483
4,"D","TBR","Reh+Att","C1","liebe","Sprache",1,NA,1,1,23,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.272032557,0.153196074
4,"D","TBR","Reh+Att","C2","haltung","Ball",NA,NA,0,0,5,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.366724998,0.202290661
4,"D","TBR","Reh+Att","C2","geist","Lage",NA,NA,0,0,7,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.380149147,0.210924486
4,"D","TBR","Reh+Att","C2","druck","Topf",NA,NA,0,0,8,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.438794285,0.270371297
4,"D","TBR","Reh+Att","C2","wissenschaft","Tasse",NA,NA,0,0,9,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.407320008,0.232990373
4,"D","TBR","Reh+Att","C2","richtung","Maß",NA,NA,0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.424508117,0.25010596
4,"D","TBR","Reh+Att","C2","kenntnis","Wase",NA,NA,0,1,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.395538574,0.221124817
4,"D","TBR","Reh+Att","C2","dame","Verfügung",NA,NA,0,0,15,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.455894781,0.28985001
4,"D","TBR","Reh+Att","C2","grund","Urkunde",NA,NA,0,0,18,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.48576176,0.342294639
4,"D","TBR","Reh+Att","C2","größe","Beschreibung",NA,NA,0,0,19,"TBR","TBF","TBF","TBR",0.5,"TBR1",NA,NA
4,"D","TBR","Reh+Att","C2","staat","Regierung",1,NA,1,1,20,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.253869219,0.151070559
4,"D","TBR","Reh+Att","C2","umstand","Socken",NA,NA,0,0,21,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.152101181,0.141813393
4,"D","TBR","Control","D1","hoffnung","Bedingung",1,NA,1,1,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.403220654,0.231313412
4,"D","TBR","Control","D1","heimat","Eindruck",1,NA,1,1,5,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.422649903,0.251715655
4,"D","TBR","Control","D1","rücken","Angst",1,NA,1,1,7,"TBF","TBR","TBR","TBF",-0.5,"TBF1",NA,NA
4,"D","TBR","Control","D1","krieg","Foto",1,NA,1,1,8,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.415853325,0.24212425
4,"D","TBR","Control","D1","verbindung","Seite",NA,NA,0,1,11,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.424508117,0.25010596
4,"D","TBR","Control","D1","satz","Bevölkerung",NA,NA,0,0,13,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.414385998,0.23827341
4,"D","TBR","Control","D1","land","Gegenwart",NA,NA,0,0,14,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.370564705,0.192429762
4,"D","TBR","Control","D1","zeichen","Sache",NA,NA,0,0,15,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.259431712,0.15198121
4,"D","TBR","Control","D1","wohnung","Stadt",NA,NA,0,0,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.421976198,0.242210216
4,"D","TBR","Control","D1","name","Akademie",1,NA,1,1,18,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.313173366,0.165826793
4,"D","TBR","Control","D1","kacheln","Scheibe",NA,NA,0,0,20,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.512051769,0.404910906
4,"D","TBR","Control","D1","spiel","Gegensatz",NA,NA,0,0,24,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.466438324,0.300151123
4,"D","TBR","Control","D2","fassade","Girlande",NA,1,0.5,1,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.381887037,0.213711663
4,"D","TBR","Control","D2","spiegel","Fenster",NA,1,0.5,0,3,"TBR","TBF",NA,NA,0.5,"TBR1",0.412690485,0.241632231
4,"D","TBR","Control","D2","hocker","König",NA,1,0.5,0,6,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.381493741,0.212184244
4,"D","TBR","Control","D2","prozent","Rasen",1,NA,1,1,8,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.384437583,0.213819976
4,"D","TBR","Control","D2","ort","Blatt",NA,NA,0,0,9,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.383161363,0.212597212
4,"D","TBR","Control","D2","schritt","Arbeit",NA,NA,0,0,10,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.424524161,0.250129294
4,"D","TBR","Control","D2","abkommen","Meer",NA,NA,0,1,11,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.340099548,0.17537318
4,"D","TBR","Control","D2","auge","Einfluss",NA,NA,0,0,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.428282903,0.253405996
4,"D","TBR","Control","D2","anspruch","Leiste",NA,NA,0,1,14,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.317090051,0.168661733
